Label,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,,,,
S,0.621497965,1.003368775,0.292621862,0.840909878,0.004377989,0.604151408,0.019241048,0.372609059,0.285094431,0.268041531,0.167450236,0.170314352,0.130174583,0.003651063,0.138330905,0.283313791,0.175784102,0.40311114,0.453453777,0.183270256,0.431871503,0.023357073,0.417185988,0.38304011,0.428091388,0.468969981,0.737495066,0.227695624,0.732873934,0.064262907,0.650327807,0.419724385,0.616215144,0.530807654,1.007636596,0.321135918,0.97544376,0.172213475,0.86976702,0.412669341,0.827445984,0.502420346,0.000938237,-0.000601947,0.000474215,-0.000869513
S,0.617568471,1.002994696,0.287695555,0.845029275,0.001445307,0.602171103,0.01818755,0.371503512,0.282513984,0.271169345,0.163335711,0.170133034,0.135198932,0.006578724,0.142015118,0.288665096,0.17936457,0.406329075,0.449921082,0.184250395,0.433956039,0.033902089,0.417480469,0.388294379,0.427357683,0.468124787,0.734471829,0.22984008,0.734195531,0.073353092,0.651327472,0.425810258,0.615214054,0.531082312,1.002724193,0.322343985,0.979590371,0.177664439,0.869476104,0.416647116,0.819909639,0.5043811,-8.33E-05,-0.000585198,0.000198007,-0.001302242
S,0.619506479,1.00794522,0.294629748,0.847140948,0.005325603,0.611201922,0.013410622,0.377648274,0.279180937,0.269774357,0.167027768,0.166463772,0.132718309,0.008129875,0.140509561,0.290641944,0.18214609,0.403378884,0.452592083,0.179159443,0.432276503,0.034319679,0.416315738,0.389488618,0.429544181,0.464031617,0.736286484,0.225757162,0.730190455,0.073916356,0.649391959,0.425869385,0.61882839,0.527359883,1.005289309,0.320548217,0.975408108,0.176195184,0.867626868,0.41501991,0.823287964,0.501618306,0.000627995,0.00123775,0.000509918,-0.000905156
S,0.61606113,1.006863276,0.290139457,0.845770995,0.004141977,0.607298056,0.014506189,0.375195662,0.279031557,0.271741907,0.164343575,0.169139067,0.134005324,0.006802956,0.141952729,0.288595835,0.181677988,0.406347672,0.450837322,0.183065454,0.434821298,0.036065618,0.418016309,0.389512698,0.429478939,0.467493216,0.735162753,0.229717652,0.732851474,0.077406446,0.650871491,0.427502791,0.617577027,0.529811541,1.002935962,0.323588292,0.978569316,0.179195205,0.868883935,0.418293873,0.82133819,0.506614606,-0.000908971,0.000873625,0.000985384,0.000809133
S,0.618533197,1.00503699,0.289184356,0.84076182,0.000794313,0.598968903,0.018744424,0.368055741,0.288285585,0.269639413,0.17168455,0.165228645,0.13339925,0.006385247,0.139678884,0.291399876,0.184903724,0.408467929,0.457556181,0.179929773,0.432994878,0.033446829,0.414646184,0.389336507,0.432071864,0.468246619,0.740503685,0.22623233,0.732188002,0.073025028,0.646388687,0.423837582,0.617746371,0.526557843,1.006918934,0.320633094,0.974791696,0.178803126,0.862862061,0.417517106,0.82079415,0.504257838,-9.76E-05,0.00028038,0.001183867,0.001269817
S,0.602462341,1.00592815,0.282844187,0.836927997,0.006519995,0.593136921,0.022657947,0.361685603,0.284922306,0.264906064,0.17234952,0.163649614,0.1427136,0.006388641,0.138980545,0.278688273,0.174342788,0.391628218,0.45474835,0.180096949,0.441231487,0.037226448,0.413328937,0.383182053,0.423522379,0.457599861,0.736989244,0.229293421,0.735442687,0.08094548,0.647395909,0.421933308,0.615293271,0.516928964,1.000634737,0.324112805,0.975593923,0.181422714,0.865741338,0.413423302,0.825077734,0.497740249,0.000188589,0.000218451,0.002467215,-0.004563034
S,0.592213253,1.005083363,0.277156686,0.820224995,0.003197004,0.574052578,0.028677742,0.350933959,0.298136801,0.261750175,0.187528214,0.153556987,0.142941961,0.004776234,0.130479777,0.26035153,0.162971281,0.386244099,0.466616864,0.175050712,0.441995873,0.032218561,0.409885119,0.362569949,0.422811184,0.460338081,0.746851363,0.231586968,0.734713428,0.080921313,0.641074127,0.413868555,0.608929184,0.530963479,1.008971448,0.337627411,0.9731536,0.189686357,0.858321496,0.41428352,0.815777545,0.511252427,0.00388658,-0.002767026,0.005914569,-0.010203004
S,0.587050456,1.007172623,0.264803185,0.820944685,0.001136708,0.572434836,0.034749589,0.347456087,0.3116689,0.258979069,0.181765502,0.175205991,0.150649449,0.006035913,0.139344269,0.261462343,0.166583727,0.395415903,0.46352588,0.196884054,0.449963912,0.033125032,0.416766329,0.365763377,0.42127199,0.469232389,0.744644597,0.249266012,0.744769114,0.079717489,0.646384113,0.414700361,0.604494059,0.539657748,1.007899014,0.350308969,0.98726762,0.183053683,0.867624319,0.407213785,0.813430786,0.507816656,0.011006713,-0.005671263,0.013864338,-0.013291657
S,0.594442835,1.00045305,0.272235151,0.820368402,0.003232776,0.574015951,0.035944525,0.349029293,0.310795622,0.262997751,0.182350447,0.173944458,0.15124159,0.002651292,0.14236954,0.256308307,0.171896737,0.390628567,0.46435698,0.194704901,0.450282547,0.031938165,0.420567854,0.36372681,0.425775276,0.468666108,0.744889457,0.246804943,0.751757712,0.075230443,0.654365252,0.409686236,0.608439895,0.539062624,1.007775361,0.348737841,0.996155649,0.179409942,0.870642392,0.405815016,0.806357906,0.511815218,0.011639297,-0.004657507,0.011882424,-0.009980798
S,0.591212977,1.003457554,0.279311563,0.824822316,0.006568552,0.584717297,0.031268895,0.357525341,0.304245066,0.261340094,0.176522585,0.164671874,0.146897717,0.006980028,0.144277697,0.272964642,0.179719087,0.399633032,0.459682572,0.184849708,0.450911976,0.028499142,0.420337356,0.369308065,0.425611264,0.46643487,0.739914867,0.240084101,0.748231977,0.076500541,0.652354018,0.414444689,0.609241878,0.531611787,1.000962088,0.345361069,0.990582903,0.182930477,0.871332258,0.411594453,0.813924272,0.50966094,0.0054456,-0.00250715,0.007742167,0.002598345
S,0.638222933,1.002594023,0.301304102,0.847767165,0.005923748,0.642223907,0.016254425,0.427773765,0.31270051,0.341946544,0.117235819,0.23444805,0.042051315,0.086096749,0.070898374,0.333497315,0.133411328,0.415047631,0.404195229,0.216706673,0.35313789,0.036627278,0.363079151,0.338978775,0.401291291,0.401759263,0.704831918,0.233198737,0.701352596,0.007069552,0.645599604,0.315218846,0.639560858,0.433786031,1.001508077,0.296073075,0.98469917,0.100105358,0.882758538,0.30131655,0.841233571,0.41198547,0.002075553,0.0009076,0.002708077,0.002170563
S,0.645483351,1.005653367,0.307978601,0.848726041,0.009196173,0.642840544,0.008064349,0.428859436,0.305126623,0.349414247,0.128635918,0.232510791,0.046026879,0.084350225,0.074098725,0.333496773,0.138634751,0.417485136,0.413768808,0.218417977,0.356006426,0.041007244,0.367747041,0.34309984,0.407206742,0.406073556,0.711230642,0.235755993,0.701988063,0.005871173,0.646811416,0.31412548,0.639970917,0.435929414,1.002734469,0.298488147,0.986384362,0.102059198,0.884114295,0.300913515,0.838938054,0.412560492,0.001894176,0.000768602,0.00157851,0.001602769
S,0.640015894,1.006262612,0.303538186,0.847925303,0.007854384,0.639398444,0.013716951,0.424118479,0.306859698,0.342698789,0.119841439,0.225877762,0.054287424,0.077430965,0.081625569,0.32862343,0.133855002,0.41015625,0.408812153,0.210498562,0.360308667,0.03290373,0.368619646,0.340123977,0.396086245,0.397718663,0.708351135,0.227168935,0.706666051,0.001268896,0.65250241,0.31220083,0.638045875,0.425292372,1.000529309,0.289980728,0.986577637,0.095202941,0.89184508,0.298948506,0.849512061,0.404890657,0.000696361,0.00132215,2.20E-05,0.001163244
S,0.63134978,1.004101262,0.306434317,0.84308224,0.007281431,0.63921008,0.005760272,0.418526808,0.291372555,0.313428214,0.109899541,0.243406953,0.048996129,0.06738696,0.071019517,0.283727761,0.118295021,0.405627063,0.401630677,0.21837452,0.375212129,0.016605645,0.371434005,0.304155574,0.393764928,0.403523561,0.702102189,0.233093291,0.719073266,0.005549958,0.655677717,0.293909535,0.638855295,0.42744323,1.002168242,0.301038793,1.001233052,0.101508776,0.895605264,0.295518752,0.844154437,0.413557515,0.001518011,0.000414491,-0.00052011,-0.002590656
S,0.638318945,1.003761712,0.269665188,0.831746555,0.000656976,0.542580795,0.016231537,0.32070886,0.275489313,0.258274138,0.34048363,0.263853428,0.26206617,0.022542223,0.132178554,0.073384278,0.081461447,0.156280643,0.569997364,0.259730892,0.498523006,2.22E-05,0.308815285,0.073301407,0.220192803,0.177971636,0.79053137,0.29755105,0.732548678,0.020172902,0.537664625,0.105809435,0.447986038,0.229789004,1.009185579,0.382492651,0.972011001,0.154162006,0.827215336,0.217221714,0.75945501,0.331498962,0.065298676,-0.010338604,0.047433555,-0.104762703
S,0.57857506,1.00565881,0.258506405,0.785648346,0.007024895,0.515560517,0.102948605,0.312063217,0.402571965,0.279953516,0.212975956,0.147829606,0.165098913,0.001523385,0.137096072,0.232766225,0.181070272,0.353116035,0.496306855,0.155739894,0.475824893,0.013627933,0.432574004,0.28474661,0.453186331,0.391535612,0.761495349,0.207514616,0.756971415,0.033918087,0.674294333,0.292698383,0.667241958,0.409244244,1.004597118,0.309468049,0.970444096,0.151219918,0.872867103,0.327524625,0.851924415,0.433093071,-0.185281754,-0.046958625,-0.186470389,-0.040915966
S,0.638325025,1.008186599,0.299485566,0.836100433,0.009422548,0.591385017,0.026168659,0.339534743,0.325609269,0.264725782,0.155278114,0.237815315,0.120281753,0.039213407,0.1218708,0.278151375,0.182483058,0.381561473,0.436455757,0.229707225,0.423060427,0.005327015,0.393154842,0.309202081,0.415989291,0.400421191,0.722299637,0.256623511,0.73691444,0.000882367,0.650504164,0.312662949,0.640566262,0.446547427,1.009846595,0.329589294,0.990855966,0.119104927,0.885399275,0.321634438,0.855736107,0.43705853,-0.14114058,-0.05122751,-0.151211202,-0.003595352
S,0.619443176,1.007445936,0.288534185,0.83481109,0.007876653,0.592732966,0.016941276,0.346160151,0.31448315,0.26582984,0.155084589,0.218765772,0.109634317,0.023090314,0.114825997,0.267127037,0.166657479,0.382400657,0.435139154,0.213298573,0.41485727,0.006889471,0.391863259,0.310143238,0.410208261,0.393286248,0.723159872,0.242799206,0.73879808,0.006412354,0.656898581,0.318314464,0.637040825,0.442778579,1.006915513,0.318091593,0.99996333,0.113593606,0.895799534,0.319154499,0.857376099,0.429670286,-0.035003543,-0.01260972,-0.04633528,0.014131069
S,0.605389995,1.000396427,0.276153729,0.823026117,0.000886404,0.585164722,0.027179923,0.343670781,0.325994184,0.272774871,0.151094826,0.188080366,0.103485354,0.016421731,0.109153255,0.27278715,0.147437639,0.372921165,0.434917327,0.188035663,0.413241233,0.007013973,0.393821962,0.321769412,0.400482506,0.383247073,0.725805221,0.22481757,0.737502395,0.014284547,0.665642113,0.331762966,0.63888919,0.435618575,1.006692866,0.305518564,0.995300867,0.124037798,0.90630398,0.327310499,0.87187244,0.417683061,-0.00983119,-0.005600154,-0.012403965,0.014261365
S,0.591257704,1.006649658,0.265841301,0.820985618,0.005293014,0.58080803,0.048964399,0.342972154,0.341453471,0.271419413,0.156536833,0.181960755,0.125654423,0.012526288,0.126417769,0.273021586,0.151520912,0.374564339,0.443404096,0.184588689,0.429019035,0.006121924,0.4122506,0.327840709,0.410889078,0.395034117,0.733503707,0.223945065,0.750220197,0.017295902,0.679493681,0.336685117,0.641930276,0.445349413,1.00954697,0.306312593,1.000982569,0.129648633,0.9108502,0.336456235,0.867250645,0.431961508,0.01283437,0.001719356,0.014487565,-0.000939786
S,0.587762356,1.003866454,0.271896283,0.829309868,0.009933869,0.585105799,0.050427278,0.34454808,0.349408547,0.275485895,0.170853297,0.17865518,0.130434593,0.013415708,0.132143656,0.275223069,0.168268442,0.386427637,0.450144768,0.182438277,0.426965316,0.001982285,0.406236808,0.324332043,0.418410858,0.394648229,0.730272293,0.224755109,0.748963515,0.005077766,0.67040658,0.326923209,0.646655718,0.439968772,1.001131296,0.313568293,0.998318354,0.134615672,0.894420703,0.3406503,0.848921299,0.435239598,0.00864774,-0.003065646,0.011806369,-0.000317812
S,0.586323387,1.005877899,0.264820701,0.82839628,0.002969842,0.589090137,0.038075899,0.350091433,0.336443449,0.277657485,0.163591084,0.179892451,0.123709026,0.013152519,0.125339709,0.270211672,0.157585546,0.384171066,0.445946944,0.184397592,0.420009011,0.002307787,0.400845176,0.323851488,0.409734224,0.4002939,0.728819195,0.227336455,0.745786968,0.004926229,0.666684201,0.325746552,0.638846146,0.445168317,1.00225027,0.31665941,0.996808905,0.135052826,0.891197606,0.340469667,0.842635707,0.439390748,0.006874144,-0.00282079,0.009779572,0.001211762
S,0.590527745,1.006719476,0.264941727,0.828847012,0.002080978,0.589738474,0.0386575,0.352712179,0.335907946,0.277119952,0.163966289,0.17668762,0.11814535,0.015392118,0.126127705,0.281311714,0.161446581,0.38774201,0.449863795,0.181432676,0.418657564,0.004965507,0.404294626,0.331465931,0.414458988,0.397843118,0.734799596,0.223209793,0.747016264,0.007175769,0.672943276,0.330460451,0.649983215,0.439294977,1.009548549,0.311058109,1.004127262,0.13498615,0.901847197,0.342452259,0.856432624,0.43514916,0.002377987,-0.002080023,0.003272593,0.002459168
S,0.588226479,1.006389489,0.266849076,0.838023622,0.001515599,0.598513328,0.034632793,0.357639685,0.333735978,0.282058247,0.1670578,0.182870218,0.123253431,0.023178101,0.12980949,0.281818576,0.166941753,0.392645513,0.45001558,0.185172129,0.420877316,0.00623151,0.404405453,0.326885627,0.416594013,0.401014975,0.732852093,0.225820962,0.748030572,0.007592678,0.672097618,0.327161546,0.649733453,0.442687229,1.008418194,0.31323673,1.003708849,0.134952812,0.897839757,0.340494641,0.850540322,0.436212346,-0.000849485,0.000620246,-0.00045985,0.001528561
S,0.586635389,1.001730622,0.269099185,0.831520433,0.003881756,0.596211634,0.044691387,0.364469496,0.343894557,0.288627745,0.158208747,0.187506572,0.121033518,0.027213073,0.123472916,0.273771703,0.152709559,0.389293078,0.443159003,0.189583097,0.427017212,0.007997817,0.403982062,0.31877343,0.406549956,0.400314748,0.727980764,0.230833038,0.752878289,0.016224701,0.671417236,0.329605647,0.635987131,0.448177498,1.001420674,0.319424493,1.00184792,0.150813952,0.894876179,0.351568446,0.840673346,0.445077495,4.63E-05,0.0010674,-0.000723779,0.002070189
S,0.58462289,1.001156112,0.269244011,0.833376755,0.000981513,0.59858327,0.039584221,0.362787214,0.344898386,0.285061707,0.150555793,0.176246821,0.117237659,0.021609015,0.11669305,0.274784573,0.149098092,0.387418925,0.44009578,0.178827197,0.42388007,0.002525022,0.397094402,0.32169953,0.406329622,0.398170552,0.727475187,0.222568116,0.753048674,0.008547355,0.667340542,0.33069769,0.637274235,0.447827,1.003915746,0.314958184,1.002792845,0.141069089,0.893550467,0.348906161,0.842926999,0.444271573,0.001335025,0.000715673,0.001059055,0.002003908
S,0.585118801,1.003820743,0.266674366,0.838944597,0.0029822,0.599417331,0.044028343,0.364766654,0.346190108,0.288045414,0.147062099,0.183552491,0.11615047,0.024271828,0.119552044,0.275959168,0.152383601,0.391736887,0.436182063,0.183058601,0.423240093,0.00448943,0.401852628,0.319009441,0.409788416,0.397744793,0.72529391,0.22321027,0.755917407,0.0038714,0.673532527,0.326122478,0.641314973,0.448654757,1.004161672,0.312610206,1.009216552,0.139407271,0.898816778,0.348497617,0.844973138,0.446781272,0.001749456,0.00145185,0.000725925,0.001859963
S,0.585707807,1.002431084,0.265328022,0.836514112,0.002218206,0.600488855,0.036403575,0.364622757,0.334588315,0.285722596,0.151392754,0.188758802,0.116091789,0.023617432,0.12066902,0.271198337,0.151012096,0.388859468,0.438936518,0.187956273,0.416284115,0.006552392,0.400223833,0.31805492,0.409384383,0.400499023,0.726609737,0.227117186,0.746801255,0.004914276,0.670791788,0.319827312,0.641350442,0.442937611,1.004609859,0.313008701,1.000801249,0.135309243,0.897847439,0.338720161,0.849712047,0.438647759,-0.001052856,0.002256989,-0.000487924,0.001975834
S,0.591381836,1.00814102,0.272322564,0.842308794,0.00471593,0.606264375,0.036065915,0.367856556,0.332840126,0.286340877,0.149991246,0.183254918,0.112573885,0.021910953,0.120933292,0.280885493,0.152246335,0.397469855,0.437307016,0.179832328,0.414323666,0.001571036,0.401897792,0.325845001,0.410975968,0.40438595,0.723883137,0.217055093,0.743053798,0.002780857,0.671822558,0.325604626,0.645802307,0.442219922,1.001381483,0.302854603,0.995033826,0.133747851,0.895330891,0.343007226,0.847857184,0.437850871,-0.000379324,0.001209021,-0.002372146,0.003421724
S,0.593041927,1.000209663,0.275976059,0.834479332,0.007619411,0.604647782,0.038004287,0.372664403,0.336490956,0.290274216,0.14671626,0.183754089,0.111347929,0.026739937,0.121225154,0.282611887,0.151524402,0.399014182,0.438520716,0.181123038,0.416259928,0.00555976,0.404666495,0.323871111,0.411481817,0.405457545,0.729130846,0.219406193,0.749938803,0.002517862,0.678705013,0.320180634,0.64853725,0.442206415,1.009698584,0.306108038,1.003561385,0.136044834,0.902581885,0.338303033,0.85080021,0.433869443,-0.001961291,0.00119561,-0.003251195,0.003872335
S,0.588383966,1.004921025,0.273371084,0.837488337,0.00587367,0.600200229,0.048101566,0.368296468,0.348590489,0.289845018,0.1480896,0.180289969,0.126992316,0.022468363,0.131497273,0.280682164,0.163132758,0.395835404,0.438117017,0.181431689,0.428867782,0.00413373,0.402629491,0.316224139,0.405829018,0.391387124,0.724157072,0.222990492,0.755126391,0.005399916,0.670465008,0.322373871,0.634872276,0.442706785,0.998331813,0.312920269,1.005504648,0.14398151,0.896179842,0.345733757,0.837600547,0.441204625,0.002874911,-0.00148654,0.003597617,0.00216347
S,0.596844753,1.004199464,0.277929703,0.834930921,0.008250475,0.597754786,0.047622919,0.367964939,0.346042713,0.294813916,0.166566372,0.180400153,0.133037965,0.024153629,0.138672193,0.284408763,0.172501008,0.39872045,0.450635354,0.185735476,0.430131356,0.006419287,0.412202279,0.324870902,0.421549082,0.403614497,0.733025471,0.229822385,0.753196478,0.012351182,0.674190919,0.333974774,0.642637412,0.45527657,1.003932953,0.321370028,1.005511284,0.145243637,0.898278554,0.353438701,0.84391276,0.453617419,0.00240773,-0.001770675,0.00416857,0.002017558
T,0.502266657,1.001754254,0.19434502,0.737456755,0.027538481,0.424837079,0.007827395,0.168835447,0.065010071,0.001750706,0.260692415,0.214695844,0.186517988,0.000487254,0.148528326,0.185632752,0.129505339,0.372358115,0.506152198,0.259847388,0.395301092,0.060516117,0.312666393,0.35491918,0.273303077,0.586868313,0.761980329,0.324329843,0.620433262,0.157194784,0.50398981,0.444582139,0.44367545,0.66097761,1.008080255,0.414474074,0.879201617,0.233196058,0.727505638,0.416803107,0.642915998,0.586164061,0.003065288,0.00166297,0.004488587,-0.003163934
T,0.509888551,1.000691697,0.205489613,0.735721509,0.038393395,0.424292453,0.005690387,0.169611096,0.080826376,0.018217797,0.279720057,0.213116304,0.205148786,0.001784871,0.162278719,0.188673105,0.144768902,0.375372906,0.517515806,0.259856441,0.409682158,0.069088265,0.327915726,0.35503932,0.286805055,0.581620499,0.763641857,0.324966812,0.624038554,0.168231392,0.507054623,0.448427154,0.445310004,0.66126388,1.000206564,0.415552225,0.878050688,0.241659743,0.7288372,0.419781113,0.644369821,0.587033555,-0.001732767,0.004410386,-0.000775099,-0.000160247
T,0.503478572,1.001430433,0.19555225,0.741303858,0.025811897,0.42850595,0.004570871,0.175165624,0.071392851,0.010623952,0.264228317,0.219246489,0.188800236,0.003655782,0.150313899,0.187864718,0.130697358,0.37462391,0.50933989,0.264993457,0.398542368,0.072363051,0.316913965,0.364674358,0.274131775,0.592251469,0.761795836,0.330076007,0.622211024,0.167524917,0.50565079,0.451732425,0.442480843,0.664968806,1.002376556,0.420102632,0.878321162,0.242638608,0.729090925,0.421780474,0.643287587,0.587480071,-0.003632188,0.003888965,-0.00360167,0.000482768
T,0.502978958,1.004005748,0.20099754,0.742883538,0.034049631,0.428670706,0.002192987,0.175314594,0.078645581,0.021847547,0.276048322,0.220364459,0.202190435,0.004850605,0.157046167,0.188599705,0.136131287,0.377145359,0.514687939,0.267304473,0.408293537,0.0730788,0.322371581,0.358708533,0.27682873,0.586492723,0.762351633,0.331609515,0.619699425,0.171462079,0.500559299,0.451077448,0.436225677,0.665096072,1.00000549,0.419880361,0.873554693,0.242078044,0.722739389,0.421305249,0.635624894,0.590821352,-0.001787305,0.003093958,-0.002857983,0.001470417
T,0.503015986,1.000040765,0.198729821,0.74130741,0.025387818,0.425635949,0.001797514,0.171558959,0.09469151,0.009833421,0.260921982,0.219950696,0.176717578,0.005222538,0.139608491,0.191245362,0.121962277,0.379372222,0.507897359,0.268041433,0.395915481,0.07335918,0.318486124,0.362582161,0.272707957,0.591470311,0.761974911,0.33422676,0.618205448,0.170217336,0.502810856,0.453295727,0.434744421,0.668054568,1.002152929,0.424817302,0.874489046,0.245074226,0.723878321,0.424614466,0.631591797,0.59256993,-0.000372469,-0.000196636,-0.002441049,0.001208127
T,0.502167033,1.006139479,0.200922886,0.739752789,0.032191339,0.427949629,0.008674265,0.178271609,0.08036027,0.011882308,0.27195041,0.207380051,0.184292945,0.00156398,0.14716988,0.197179123,0.133073325,0.387289264,0.515584429,0.254882405,0.397612598,0.072437635,0.316609819,0.367072783,0.272750427,0.59491735,0.766113067,0.321857472,0.618721721,0.17014512,0.50178699,0.454969327,0.43643053,0.66815125,1.005372662,0.414571979,0.866491656,0.249197453,0.71382355,0.433378568,0.625958951,0.599218158,0.002129912,0.001422524,0.002163947,0.003825992
T,0.496082627,1.004429771,0.195468083,0.742187026,0.024212775,0.426893813,0.002416593,0.173914962,0.095540127,0.008728869,0.270485709,0.212096497,0.178153992,0.006601847,0.143085872,0.196732409,0.12976937,0.385405527,0.514141831,0.258301327,0.39420561,0.074908375,0.315440668,0.368382441,0.271327081,0.596107536,0.764063327,0.324272965,0.615720446,0.169908445,0.498261639,0.45348268,0.431922627,0.665992263,1.001321454,0.416598669,0.859209364,0.250439631,0.705742667,0.433857543,0.617183935,0.598844844,0.00197202,0.00012809,0.002061367,0.002495259
T,0.502511331,1.004503381,0.208743244,0.743420732,0.043393266,0.431734033,0.007583058,0.177313648,0.076677025,0.030295868,0.271288531,0.217241281,0.201065553,0.001962531,0.163968497,0.185519689,0.146705767,0.376941916,0.514018767,0.264593268,0.413163421,0.072948626,0.329866882,0.359745992,0.279314444,0.58679697,0.764150567,0.330889735,0.629625093,0.175016305,0.510651335,0.45276843,0.439466284,0.66248298,1.002277619,0.422711425,0.875852252,0.250861926,0.721613893,0.430761677,0.626585234,0.59592814,-0.00149709,0.001598477,-0.000387371,-0.002340466
T,0.497851407,1.004192871,0.197561617,0.744302996,0.037843775,0.439103276,0.007172196,0.186694392,0.073000802,0.021171563,0.270227362,0.20806273,0.216271294,0.001491521,0.158728706,0.188037029,0.119638655,0.380441309,0.51221021,0.25879071,0.41078624,0.075946042,0.31871499,0.361170957,0.2623652,0.588061754,0.76381316,0.325444955,0.620680067,0.177132055,0.504432113,0.454673274,0.433642635,0.666823381,1.006519741,0.414302878,0.86970633,0.244198228,0.720490915,0.427010491,0.633333206,0.59587877,-0.003613889,0.00202924,-0.006194293,-0.001997769
T,0.500335903,1.003043716,0.2042587,0.743113595,0.04410196,0.44582789,0.007791992,0.200202787,0.059574932,0.042314819,0.282459644,0.212184481,0.218024158,0.000176204,0.164117936,0.185265251,0.131544621,0.376344951,0.519138861,0.263760122,0.405735261,0.079086793,0.316445797,0.360379767,0.264342632,0.586012505,0.764917706,0.32989953,0.614598685,0.181314623,0.500926306,0.455466734,0.436731601,0.667040155,1.001910498,0.417560017,0.860814296,0.251823954,0.712993377,0.432124363,0.630140602,0.599688002,-0.000370502,-0.000431299,-0.002582133,-0.002780139
T,0.505429049,1.002586806,0.212811321,0.746494112,0.047069725,0.442398318,0.009142184,0.195955834,0.061138608,0.04048882,0.280047285,0.214363598,0.204108562,0.001223713,0.161258313,0.189896597,0.141387939,0.382806908,0.519866103,0.26387759,0.409608054,0.073672989,0.324276075,0.360003582,0.273791182,0.588205973,0.767550897,0.331016067,0.619622887,0.180954343,0.502595324,0.460303748,0.435681684,0.671398098,1.005598156,0.421272291,0.871245218,0.250224477,0.717773298,0.431578299,0.625932886,0.598044778,0.002212822,0.000221372,0.003334224,0.001761913
T,0.49262725,1.003244954,0.204841543,0.745548171,0.042513106,0.446743997,0.001472614,0.203811349,0.044851727,0.047661066,0.281228737,0.212727109,0.209695745,0.001857635,0.157607467,0.19191365,0.129451469,0.38474998,0.518814087,0.264135921,0.403315297,0.080011406,0.314375983,0.364614564,0.26150216,0.589978888,0.765622174,0.331521131,0.611799805,0.184243305,0.495034748,0.461425878,0.428051843,0.671664766,1.00369955,0.421232082,0.863933634,0.253802892,0.709403427,0.433791199,0.618233928,0.599282626,-0.00052011,6.20E-05,0.001003742,0.00259155
T,0.496456111,1.005984384,0.209363045,0.744530381,0.046166796,0.445466106,0.005181899,0.19851575,0.068110405,0.044954016,0.289283052,0.209933938,0.220048397,0.002196608,0.165146154,0.193002578,0.132518943,0.387132071,0.522823019,0.261584681,0.405090262,0.080369711,0.315240842,0.362421725,0.261375217,0.58695239,0.766698015,0.328232501,0.608433225,0.182990545,0.49483049,0.457210025,0.429514824,0.668063937,1.001618972,0.417020482,0.856002178,0.251682352,0.704523699,0.430124644,0.616627824,0.595963839,-0.000740826,0.000528634,8.76E-05,0.001559854
U,0.496881327,1.000591483,0.235298787,0.881424557,0.106844281,0.718302624,0.270237214,0.58818401,0.48260561,0.478609255,0.184944433,0.505615715,0.075500768,0.310531545,0.010996687,0.191300631,0.006789321,0.086950996,0.452537397,0.495743235,0.335984396,0.247112243,0.258659783,0.10908488,0.231507538,0.000790935,0.725627374,0.539070709,0.707983174,0.414471563,0.566205576,0.561835644,0.486673338,0.67824984,1.001068465,0.619503226,0.925115393,0.54128942,0.743133685,0.635034088,0.623286746,0.721658297,0.009978473,-0.003880978,0.016194105,-0.007676825
U,0.510043543,1.001581846,0.249938757,0.880300955,0.119926591,0.716172226,0.284612274,0.584591475,0.502657942,0.474840271,0.203438291,0.508815036,0.087135454,0.314685467,0.017793968,0.194535921,0.008770821,0.088837675,0.466337863,0.499830006,0.348298645,0.251328173,0.265285631,0.110762746,0.230335721,0.000113984,0.732811806,0.544159192,0.713902699,0.419672477,0.57728868,0.568440173,0.504136658,0.683946941,1.000642395,0.625073591,0.930996427,0.537658463,0.750236997,0.632420095,0.633376174,0.718920227,0.007190049,-0.003155351,0.008996844,-0.002962261
U,0.514466172,1.000438265,0.253483134,0.879577779,0.118583189,0.716352518,0.282773359,0.584849972,0.502134901,0.47403948,0.202046316,0.509141808,0.08542997,0.317861675,0.015675956,0.197828758,0.005768242,0.090975403,0.465985569,0.499177882,0.345309196,0.251443737,0.265800056,0.110939461,0.231522726,8.95E-05,0.733913807,0.542437672,0.719671687,0.41905517,0.584758444,0.570012554,0.508120476,0.685806901,1.006000064,0.622822486,0.94204124,0.539591131,0.75818648,0.637656535,0.635534864,0.724644874,0.00172472,0.000831664,-0.002409816,0.001445457
U,0.521159918,1.003467845,0.260840121,0.885322555,0.126426142,0.722474791,0.286164162,0.588923901,0.508639388,0.47851483,0.209288996,0.513463887,0.092209001,0.322413322,0.01913466,0.203579606,0.004586098,0.096347546,0.473221657,0.502060811,0.35717822,0.254585116,0.274212716,0.113854751,0.233775884,0.002214222,0.736872725,0.545619233,0.724468023,0.417410206,0.590026301,0.570605341,0.513091833,0.687631271,1.002205034,0.627042818,0.938148637,0.542719687,0.757278928,0.639804939,0.636040566,0.725548669,0.001286805,-0.001598597,-0.000446439,0.00379689
